utimesec    2644.293180
stimesec    8.030163
ru_maxrss   598944
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   158566
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  16
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    15
ru_nivcsw   216609
