utimesec    6354.328458
stimesec    2.483229
ru_maxrss   526280
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   57320
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  14776
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    11
ru_nivcsw   13211
